SourceSink,CalendarPeriod,TimeOfUse,ShadowPricePerMWH
CEDRVALE_RN,OCT_2026,PeakWE,-16.153702
HRNT_SLR_RN,OCT_2026,PeakWE,8.056156
WRSBES_BESS1,OCT_2026,PeakWE,-16.335569
SBEAN_BESS,OCT_2026,PeakWE,-16.315354
REDBARN_RN,OCT_2026,PeakWE,-12.564417
GRIF_TRL_RN,OCT_2026,PeakWE,4.556945
VIC_VICTORG6,OCT_2026,PeakWE,-1.615346
VIC_VICTORG5,OCT_2026,PeakWE,-1.615346
MYR_ALL,OCT_2026,PeakWE,-2.003265
CEDROHI_CHW1,OCT_2026,PeakWE,0.335110
BRP_ZPT1_RN,OCT_2026,PeakWE,-7.286771
N_MRD_ESR_RN,OCT_2026,PeakWE,-9.478011
SPNC_SPNCE_5,OCT_2026,PeakWE,2.086976
VORT_ALL_RN,OCT_2026,PeakWE,4.104041
SPNC_SPNCE_4,OCT_2026,PeakWE,2.086976
SAN_SANMIGG1,OCT_2026,PeakWE,-0.971953
SC2SES_UNIT1,OCT_2026,PeakWE,2.346137
MCLNSLR_RN,OCT_2026,PeakWE,-12.197196
VISION_RN,OCT_2026,PeakWE,2.328746
HAMI_BESS_RN,OCT_2026,PeakWE,-12.108296
CBECII_CT7,OCT_2026,PeakWE,1.164550
WILDWIND_ALL,OCT_2026,PeakWE,2.617515
TGCCS_ALL,OCT_2026,PeakWE,2.639186
HB_NORTH,OCT_2026,PeakWE,2.639909
COTPLNS_RN,OCT_2026,PeakWE,8.035190
CISC_RN,OCT_2026,PeakWE,0.821137
CALAVER_JKS2,OCT_2026,PeakWE,-5.467562
CALAVER_JKS1,OCT_2026,PeakWE,-5.467562
CALAVER_JTD2,OCT_2026,PeakWE,-5.055697
CALAVER_JTD1,OCT_2026,PeakWE,-5.055697
HHGT_KENDAL,OCT_2026,PeakWE,-4.864474
BRPMAGNO_RN,OCT_2026,PeakWE,-19.387820
LASSO_GEN,OCT_2026,PeakWE,-14.378887
LGE_LGE_GT2,OCT_2026,PeakWE,-3.119323
LGE_LGE_GT1,OCT_2026,PeakWE,-3.119323
RIPPEY_ALL,OCT_2026,PeakWE,2.006489
SANDHSYD6_7,OCT_2026,PeakWE,-5.679429
BRP_PBL2_RN,OCT_2026,PeakWE,-16.361701
DC_R,OCT_2026,PeakWE,-8.488573
PAVO_ESS_ALL,OCT_2026,PeakWE,-14.853834
DC_N,OCT_2026,PeakWE,4.178839
PISG_RN_ALL,OCT_2026,PeakWE,2.164344
ALGOD_ALL_RN,OCT_2026,PeakWE,3.931713
DC_L,OCT_2026,PeakWE,1.769023
TNSKA_CCU,OCT_2026,PeakWE,2.646908
VANCOURT_RN,OCT_2026,PeakWE,-0.168755
LPCCS_UNIT1,OCT_2026,PeakWE,3.739909
DC_E,OCT_2026,PeakWE,2.725767
LPCCS_UNIT2,OCT_2026,PeakWE,3.739909
NCARBID_PUN1,OCT_2026,PeakWE,-1.891977
NCARBID_PUN2,OCT_2026,PeakWE,-1.891693
CN_BRKS_UNT1,OCT_2026,PeakWE,7.957856
QALSW_ALL,OCT_2026,PeakWE,-15.687230
LZ_AEN,OCT_2026,PeakWE,-5.710091
WAP_WAPGT_1,OCT_2026,PeakWE,-2.130091
TXCTY_CTB,OCT_2026,PeakWE,-9.404949
TXCTY_CTC,OCT_2026,PeakWE,-9.404949
TORR_ALL,OCT_2026,PeakWE,3.158328
TXCTY_CTA,OCT_2026,PeakWE,-9.404949
REDFISH_ALL,OCT_2026,PeakWE,0.993603
PANDA_T2_ST1,OCT_2026,PeakWE,1.607335
SWT_BESS_RN,OCT_2026,PeakWE,-0.784579
DECKER_GT,OCT_2026,PeakWE,-5.897825
OBERON_U1,OCT_2026,PeakWE,-16.558736
MISAE_GEN_RN,OCT_2026,PeakWE,7.320954
N_AL_BESS_RN,OCT_2026,PeakWE,-10.728090
ANEM_ESS_RN,OCT_2026,PeakWE,2.649909
ZIER_SLR_ALL,OCT_2026,PeakWE,-11.559077
RSK_RN,OCT_2026,PeakWE,-3.540977
BAYC_BESS_RN,OCT_2026,PeakWE,-4.742386
WHCCS2_4,OCT_2026,PeakWE,3.020998
RN_ECEC_HOLT,OCT_2026,PeakWE,-16.720891
BOSQ_BSQS_12,OCT_2026,PeakWE,2.784263
FLTCK_SSI,OCT_2026,PeakWE,0.817757
NED_NEDIN_G1,OCT_2026,PeakWE,-11.586889
LONEWOLF_ALL,OCT_2026,PeakWE,0.923095
NED_NEDIN_G2,OCT_2026,PeakWE,-11.855801
NED_NEDIN_G3,OCT_2026,PeakWE,-10.988573
BRISCOE_WIND,OCT_2026,PeakWE,7.823912
ELSAUZ_ALL,OCT_2026,PeakWE,1.681976
BOSQ_BSQSU_5,OCT_2026,PeakWE,2.784263
RTLSNAKE_BT,OCT_2026,PeakWE,-16.318611
COTTON_PAP2,OCT_2026,PeakWE,-0.421570
JUNCTION_RN,OCT_2026,PeakWE,-4.677650
HI_LONEB_RN1,OCT_2026,PeakWE,-11.123117
TGS_GT01,OCT_2026,PeakWE,-2.882437
CRWN_SLR_UN1,OCT_2026,PeakWE,2.928926
FERGCC_GT2_3,OCT_2026,PeakWE,-5.249795
MLSES_UNIT1,OCT_2026,PeakWE,2.675934
MLSES_UNIT2,OCT_2026,PeakWE,2.675934
MLSES_UNIT3,OCT_2026,PeakWE,2.675934
